ego_id,ego_label,matrix_role,community_source,scenario_name,seed_strategy,propagation_regime,budget_k,budget_requested,budget_sanitized,max_blockers_graph,greedy_pool_size,pool_may_limit_greedy_family,method,n_nodes,n_edges,n_seeds,p,mean_infected,std_infected,mean_infected_stderr,mean_infection_rate,mean_steps,mean_worst_community_infection_rate,runtime_seconds,random_seed_eval,random_seed_seed_selection,random_seed_random_block,random_seed_greedy,n_runs_greedy_oracle,n_runs_eval,blocked_nodes_json,seeds_json,fairness_lambda
267383914,detected_communities,primary,detected,matrix_medium_random_b5,random,medium,5,5,5,142,16,False,pagerank_blocking,152,2520,10,0.03,52.833333333333336,12.317317567422608,1.7778516533113873,0.3475877192982456,8.770833333333334,0.5301482371794871,0.03697,314159265,2809343,17459420,20072811,48,48,"[28149277, 82030021, 131601987, 262045931, 284422688]","[65673, 17148057, 24117694, 27548802, 28482819, 55406140, 111164068, 233386754, 259410199, 325552188]",3.0
267383914,detected_communities,primary,detected,matrix_medium_random_b5,random,medium,5,5,5,142,16,False,greedy_blocking,152,2520,10,0.03,51.729166666666664,13.060806373289797,1.885165018863111,0.34032346491228066,8.833333333333334,0.5208667200854701,0.03598,314159265,2809343,17459420,20072811,48,48,"[3359851, 28149277, 82030021, 126444583, 131601987]","[65673, 17148057, 24117694, 27548802, 28482819, 55406140, 111164068, 233386754, 259410199, 325552188]",3.0
267383914,detected_communities,primary,detected,matrix_medium_random_b5,random,medium,5,5,5,142,16,False,fairness_aware_greedy_blocking,152,2520,10,0.03,51.958333333333336,11.198324976062427,1.616338984850638,0.3418311403508772,8.6875,0.5263755341880342,0.03784,314159265,2809343,17459420,20072811,48,48,"[82030021, 101859065, 126444583, 131601987, 204089551]","[65673, 17148057, 24117694, 27548802, 28482819, 55406140, 111164068, 233386754, 259410199, 325552188]",3.0
267383914,detected_communities,primary,detected,matrix_medium_random_b10,random,medium,0,10,10,142,16,False,no_intervention,152,2520,10,0.03,63.041666666666664,14.520650494387015,2.095875367935704,0.4147478070175438,9.645833333333334,0.5462215735653236,0.06241,314159265,8661147,12488557,20079670,48,48,[],"[19084990, 21225078, 65936054, 88130019, 90722891, 97417590, 233386754, 357741061, 394968954, 486339492]",3.0
267383914,detected_communities,primary,detected,matrix_medium_random_b10,random,medium,10,10,10,142,16,False,random_blocking,152,2520,10,0.03,50.333333333333336,15.521204895833304,2.240292956189174,0.331140350877193,9.3125,0.449352297008547,0.05057,314159265,8661147,12488557,20079670,48,48,"[65673, 17663756, 19088665, 24117694, 81229871, 111164068, 119121697, 177352756, 237420957, 404565458]","[19084990, 21225078, 65936054, 88130019, 90722891, 97417590, 233386754, 357741061, 394968954, 486339492]",3.0
267383914,detected_communities,primary,detected,matrix_medium_random_b10,random,medium,10,10,10,142,16,False,top_degree_blocking,152,2520,10,0.03,33.4375,12.477906006132292,1.8010305978908319,0.21998355263157895,7.833333333333333,0.2983901226088726,0.03091,314159265,8661147,12488557,20079670,48,48,"[65673, 22784458, 28149277, 82030021, 101859065, 111164068, 126444583, 131601987, 204089551, 284422688]","[19084990, 21225078, 65936054, 88130019, 90722891, 97417590, 233386754, 357741061, 394968954, 486339492]",3.0
267383914,detected_communities,primary,detected,matrix_medium_random_b10,random,medium,10,10,10,142,16,False,pagerank_blocking,152,2520,10,0.03,34.520833333333336,12.47975310607756,1.801297203803487,0.2271107456140351,7.729166666666667,0.3180326617826617,0.03126,314159265,8661147,12488557,20079670,48,48,"[3359851, 22784458, 28149277, 82030021, 101859065, 111164068, 131601987, 204089551, 262045931, 284422688]","[19084990, 21225078, 65936054, 88130019, 90722891, 97417590, 233386754, 357741061, 394968954, 486339492]",3.0
267383914,detected_communities,primary,detected,matrix_medium_random_b10,random,medium,10,10,10,142,16,False,greedy_blocking,152,2520,10,0.03,32.020833333333336,13.022876080898556,1.87969025273248,0.21066337719298248,6.979166666666667,0.2843422491859992,0.02893,314159265,8661147,12488557,20079670,48,48,"[3359851, 22784458, 28149277, 82030021, 101859065, 111164068, 126444583, 131601987, 238289569, 284422688]","[19084990, 21225078, 65936054, 88130019, 90722891, 97417590, 233386754, 357741061, 394968954, 486339492]",3.0
267383914,detected_communities,primary,detected,matrix_medium_random_b10,random,medium,10,10,10,142,16,False,fairness_aware_greedy_blocking,152,2520,10,0.03,34.0,12.687739097422176,1.8313173958261082,0.2236842105263158,7.729166666666667,0.2882151124338624,0.03084,314159265,8661147,12488557,20079670,48,48,"[65673, 22784458, 28149277, 29514951, 101859065, 111164068, 126444583, 131601987, 238289569, 284422688]","[19084990, 21225078, 65936054, 88130019, 90722891, 97417590, 233386754, 357741061, 394968954, 486339492]",3.0
267383914,detected_communities,primary,detected,matrix_medium_random_b20,random,medium,0,20,20,142,15,True,no_intervention,152,2520,10,0.03,65.27083333333333,12.001311246326614,1.7322400696737885,0.42941337719298245,9.125,0.578525641025641,0.03657,314159265,1177937,13694672,20047169,48,48,[],"[65673, 22784458, 74230564, 84200495, 87655141, 93583821, 105643923, 237420957, 252348804, 334321077]",3.0
267383914,detected_communities,primary,detected,matrix_medium_random_b20,random,medium,20,20,20,142,15,True,random_blocking,152,2520,10,0.03,45.729166666666664,10.967533486620493,1.5830271027116443,0.3008497807017544,7.791666666666667,0.4121530957468458,0.02527,314159265,1177937,13694672,20047169,48,48,"[15373824, 15993650, 17879050, 27548802, 28482819, 28886305, 85501252, 86476023, 96821645, 111164068, 114019911, 141021153, 182163783, 210839744, 233386754, 278342475, 292028596, 293353298, 325552188, 380196467]","[65673, 22784458, 74230564, 84200495, 87655141, 93583821, 105643923, 237420957, 252348804, 334321077]",3.0
267383914,detected_communities,primary,detected,matrix_medium_random_b20,random,medium,20,20,20,142,15,True,top_degree_blocking,152,2520,10,0.03,24.520833333333332,6.427962793432991,0.9277965122823592,0.16132127192982457,4.979166666666667,0.24492362382987384,0.01164,314159265,1177937,13694672,20047169,48,48,"[3359851, 28149277, 28482819, 29514951, 34068984, 82030021, 88127695, 94918917, 95980722, 101859065, 108621190, 111164068, 126444583, 131601987, 141021153, 167939376, 204089551, 238289569, 262045931, 284422688]","[65673, 22784458, 74230564, 84200495, 87655141, 93583821, 105643923, 237420957, 252348804, 334321077]",3.0
267383914,detected_communities,primary,detected,matrix_medium_random_b20,random,medium,20,20,20,142,15,True,pagerank_blocking,152,2520,10,0.03,24.854166666666668,6.2193575071239025,0.8976869327311263,0.16351425438596492,5.125,0.23509519993894992,0.01171,314159265,1177937,13694672,20047169,48,48,"[3359851, 28149277, 28482819, 29514951, 34068984, 82030021, 88127695, 94918917, 95980722, 101859065, 111164068, 116952434, 126444583, 131601987, 141021153, 204089551, 238289569, 262045931, 284422688, 348610731]","[65673, 22784458, 74230564, 84200495, 87655141, 93583821, 105643923, 237420957, 252348804, 334321077]",3.0
267383914,detected_communities,primary,detected,matrix_medium_random_b20,random,medium,15,20,20,142,15,True,greedy_blocking,152,2520,10,0.03,29.375,8.036155003112032,1.1599190635740726,0.19325657894736842,5.791666666666667,0.2853231837606838,0.01489,314159265,1177937,13694672,20047169,48,48,"[3359851, 28149277, 28482819, 29514951, 34068984, 82030021, 101859065, 111164068, 126444583, 131601987, 141021153, 204089551, 238289569, 262045931, 284422688]","[65673, 22784458, 74230564, 84200495, 87655141, 93583821, 105643923, 237420957, 252348804, 334321077]",3.0
267383914,detected_communities,primary,detected,matrix_medium_random_b20,random,medium,15,20,20,142,15,True,fairness_aware_greedy_blocking,152,2520,10,0.03,29.375,8.036155003112032,1.1599190635740726,0.19325657894736842,5.791666666666667,0.2853231837606838,0.01478,314159265,1177937,13694672,20047169,48,48,"[3359851, 28149277, 28482819, 29514951, 34068984, 82030021, 101859065, 111164068, 126444583, 131601987, 141021153, 204089551, 238289569, 262045931, 284422688]","[65673, 22784458, 74230564, 84200495, 87655141, 93583821, 105643923, 237420957, 252348804, 334321077]",3.0
267383914,detected_communities,primary,detected,matrix_high_random_b5,random,high,0,5,5,142,15,False,no_intervention,152,2520,10,0.05,98.97916666666667,5.490764328197069,0.7925235657353432,0.6511787280701755,7.1875,0.7941372863247862,0.04179,314159265,9208016,11837593,20225966,48,48,[],"[19645671, 31353077, 40758590, 61933836, 84200495, 90779436, 131601987, 176295721, 200291506, 330582356]",3.0
267383914,detected_communities,primary,detected,matrix_high_random_b5,random,high,5,5,5,142,15,False,random_blocking,152,2520,10,0.05,94.08333333333333,4.988639576346945,0.7200481005734825,0.618969298245614,7.270833333333333,0.7652243589743589,0.04033,314159265,9208016,11837593,20225966,48,48,"[21678052, 86476023, 108621190, 203747496, 294656128]","[19645671, 31353077, 40758590, 61933836, 84200495, 90779436, 131601987, 176295721, 200291506, 330582356]",3.0
267383914,detected_communities,primary,detected,matrix_high_random_b5,random,high,5,5,5,142,15,False,top_degree_blocking,152,2520,10,0.05,87.91666666666667,5.503706037012148,0.7943915405023831,0.5783991228070176,7.604166666666667,0.7305355235042735,0.03683,314159265,9208016,11837593,20225966,48,48,"[28149277, 82030021, 101859065, 111164068, 284422688]","[19645671, 31353077, 40758590, 61933836, 84200495, 90779436, 131601987, 176295721, 200291506, 330582356]",3.0
267383914,detected_communities,primary,detected,matrix_high_random_b5,random,high,5,5,5,142,15,False,pagerank_blocking,152,2520,10,0.05,88.54166666666667,5.989204235613152,0.8644671694157251,0.5825109649122807,7.770833333333333,0.74609375,0.03713,314159265,9208016,11837593,20225966,48,48,"[28149277, 82030021, 111164068, 262045931, 284422688]","[19645671, 31353077, 40758590, 61933836, 84200495, 90779436, 131601987, 176295721, 200291506, 330582356]",3.0
267383914,detected_communities,primary,detected,matrix_high_random_b5,random,high,5,5,5,142,15,False,greedy_blocking,152,2520,10,0.05,88.41666666666667,5.168782453996065,0.7460494852993107,0.5816885964912281,7.5625,0.7349425747863249,0.03725,314159265,9208016,11837593,20225966,48,48,"[3359851, 111164068, 204089551, 262045931, 284422688]","[19645671, 31353077, 40758590, 61933836, 84200495, 90779436, 131601987, 176295721, 200291506, 330582356]",3.0
267383914,detected_communities,primary,detected,matrix_high_random_b5,random,high,5,5,5,142,15,False,fairness_aware_greedy_blocking,152,2520,10,0.05,88.4375,5.173197085469138,0.7466866824666486,0.5818256578947368,7.541666666666667,0.746227297008547,0.03734,314159265,9208016,11837593,20225966,48,48,"[3359851, 82030021, 111164068, 238289569, 262045931]","[19645671, 31353077, 40758590, 61933836, 84200495, 90779436, 131601987, 176295721, 200291506, 330582356]",3.0
267383914,detected_communities,primary,detected,matrix_high_random_b10,random,high,0,10,10,142,15,False,no_intervention,152,2520,10,0.05,100.14583333333333,5.637977543422982,0.813771963095081,0.6588541666666666,7.4375,0.7977764423076922,0.10254,314159265,3015288,17014692,20021222,48,48,[],"[19645671, 22784458, 28149277, 31353077, 97417590, 142635260, 182163783, 233386754, 294656128, 314628781]",3.0
267383914,detected_communities,primary,detected,matrix_high_random_b10,random,high,10,10,10,142,15,False,random_blocking,152,2520,10,0.05,86.89583333333333,5.6765271947651055,0.8193361259899663,0.5716831140350876,8.020833333333334,0.6828481125356124,0.08957,314159265,3015288,17014692,20021222,48,48,"[15993650, 28886305, 51899148, 85501252, 94918917, 96513226, 131601987, 141021153, 234927940, 348610731]","[19645671, 22784458, 28149277, 31353077, 97417590, 142635260, 182163783, 233386754, 294656128, 314628781]",3.0
267383914,detected_communities,primary,detected,matrix_high_random_b10,random,high,10,10,10,142,15,False,top_degree_blocking,152,2520,10,0.05,76.97916666666667,7.987995203797166,1.1529677952994335,0.5064418859649124,8.895833333333334,0.6403245192307693,0.07757,314159265,3015288,17014692,20021222,48,48,"[65673, 3359851, 82030021, 101859065, 111164068, 126444583, 131601987, 141021153, 204089551, 284422688]","[19645671, 22784458, 28149277, 31353077, 97417590, 142635260, 182163783, 233386754, 294656128, 314628781]",3.0
267383914,detected_communities,primary,detected,matrix_high_random_b10,random,high,10,10,10,142,15,False,pagerank_blocking,152,2520,10,0.05,76.60416666666667,8.477102032254196,1.223564285067471,0.5039747807017544,8.479166666666666,0.6573851495726496,0.07867,314159265,3015288,17014692,20021222,48,48,"[65673, 3359851, 82030021, 101859065, 111164068, 126444583, 131601987, 204089551, 262045931, 284422688]","[19645671, 22784458, 28149277, 31353077, 97417590, 142635260, 182163783, 233386754, 294656128, 314628781]",3.0
267383914,detected_communities,primary,detected,matrix_high_random_b10,random,high,10,10,10,142,15,False,greedy_blocking,152,2520,10,0.05,77.47916666666667,7.3946201931822335,1.0673214897722012,0.5097313596491229,8.770833333333334,0.652610844017094,0.07771,314159265,3015288,17014692,20021222,48,48,"[65673, 3359851, 82030021, 101859065, 111164068, 131601987, 141021153, 204089551, 262045931, 284422688]","[19645671, 22784458, 28149277, 31353077, 97417590, 142635260, 182163783, 233386754, 294656128, 314628781]",3.0
267383914,detected_communities,primary,detected,matrix_high_random_b10,random,high,10,10,10,142,15,False,fairness_aware_greedy_blocking,152,2520,10,0.05,78.20833333333333,6.760203740267675,0.9757513623050644,0.5145285087719298,8.8125,0.6532785790598291,0.07794,314159265,3015288,17014692,20021222,48,48,"[65673, 3359851, 82030021, 111164068, 126444583, 131601987, 204089551, 238289569, 262045931, 284422688]","[19645671, 22784458, 28149277, 31353077, 97417590, 142635260, 182163783, 233386754, 294656128, 314628781]",3.0
267383914,detected_communities,primary,detected,matrix_high_random_b20,random,high,0,20,20,142,15,True,no_intervention,152,2520,10,0.05,100.41666666666667,5.656227347041351,0.8164060953530117,0.6606359649122807,7.395833333333333,0.7944711538461539,0.04508,314159265,5013509,13684006,20016627,48,48,[],"[16955141, 17879050, 21624907, 27853708, 28149277, 58931070, 88127695, 108621190, 233386754, 334321077]",3.0
267383914,detected_communities,primary,detected,matrix_high_random_b20,random,high,20,20,20,142,15,True,random_blocking,152,2520,10,0.05,82.79166666666667,6.324415146901302,0.9128506968826033,0.5446820175438597,8.0,0.6930755876068376,0.03733,314159265,5013509,13684006,20016627,48,48,"[3359851, 17216468, 39177632, 51477206, 51899148, 80661743, 87655141, 90722891, 90779436, 96513226, 104155395, 115273013, 126444583, 131348416, 133217484, 203747496, 204980873, 219184547, 237420957, 294656128]","[16955141, 17879050, 21624907, 27853708, 28149277, 58931070, 88127695, 108621190, 233386754, 334321077]",3.0
267383914,detected_communities,primary,detected,matrix_high_random_b20,random,high,20,20,20,142,15,True,top_degree_blocking,152,2520,10,0.05,48.8125,10.491447884987288,1.5143100651465853,0.32113486842105265,7.9375,0.39381899928774927,0.01969,314159265,5013509,13684006,20016627,48,48,"[65673, 3359851, 15993650, 22784458, 28482819, 29514951, 34068984, 82030021, 94918917, 95980722, 101859065, 111164068, 126444583, 131601987, 141021153, 167939376, 204089551, 238289569, 262045931, 284422688]","[16955141, 17879050, 21624907, 27853708, 28149277, 58931070, 88127695, 108621190, 233386754, 334321077]",3.0
267383914,detected_communities,primary,detected,matrix_high_random_b20,random,high,20,20,20,142,15,True,pagerank_blocking,152,2520,10,0.05,50.5,11.045361017187261,1.594260539142416,0.33223684210526316,8.333333333333334,0.41014989061864054,0.02027,314159265,5013509,13684006,20016627,48,48,"[65673, 3359851, 22784458, 28482819, 29514951, 34068984, 82030021, 94918917, 95980722, 101859065, 111164068, 116952434, 126444583, 131601987, 141021153, 204089551, 238289569, 262045931, 284422688, 348610731]","[16955141, 17879050, 21624907, 27853708, 28149277, 58931070, 88127695, 108621190, 233386754, 334321077]",3.0
267383914,detected_communities,primary,detected,matrix_high_random_b20,random,high,15,20,20,142,15,True,greedy_blocking,152,2520,10,0.05,62.979166666666664,9.499136765558234,1.3710822921660293,0.41433662280701755,8.166666666666666,0.5186298076923077,0.02603,314159265,5013509,13684006,20016627,48,48,"[65673, 3359851, 22784458, 29514951, 34068984, 82030021, 101859065, 111164068, 126444583, 131601987, 141021153, 204089551, 238289569, 262045931, 284422688]","[16955141, 17879050, 21624907, 27853708, 28149277, 58931070, 88127695, 108621190, 233386754, 334321077]",3.0
267383914,detected_communities,primary,detected,matrix_high_random_b20,random,high,15,20,20,142,15,True,fairness_aware_greedy_blocking,152,2520,10,0.05,62.979166666666664,9.499136765558234,1.3710822921660293,0.41433662280701755,8.166666666666666,0.5186298076923077,0.02604,314159265,5013509,13684006,20016627,48,48,"[65673, 3359851, 22784458, 29514951, 34068984, 82030021, 101859065, 111164068, 126444583, 131601987, 141021153, 204089551, 238289569, 262045931, 284422688]","[16955141, 17879050, 21624907, 27853708, 28149277, 58931070, 88127695, 108621190, 233386754, 334321077]",3.0
267383914,detected_communities,primary,detected,matrix_low_high_degree_b5,high_degree,low,0,5,5,142,17,False,no_intervention,152,2520,10,0.01,20.729166666666668,4.180703307081713,0.6034325449363965,0.1363760964912281,3.6041666666666665,0.24011752136752137,0.02122,314159265,1802737,18816376,20023514,48,48,[],"[65673, 22784458, 28149277, 82030021, 101859065, 111164068, 126444583, 131601987, 204089551, 284422688]",3.0
267383914,detected_communities,primary,detected,matrix_low_high_degree_b5,high_degree,low,5,5,5,142,17,False,random_blocking,152,2520,10,0.01,20.270833333333332,4.103654745407263,0.5923115429805421,0.13336074561403508,3.5416666666666665,0.23090277777777776,0.02013,314159265,1802737,18816376,20023514,48,48,"[17148057, 19084990, 29514951, 90722891, 280325571]","[65673, 22784458, 28149277, 82030021, 101859065, 111164068, 126444583, 131601987, 204089551, 284422688]",3.0
267383914,detected_communities,primary,detected,matrix_low_high_degree_b5,high_degree,low,5,5,5,142,17,False,top_degree_blocking,152,2520,10,0.01,19.645833333333332,3.839822598591305,0.5542306527342745,0.1292489035087719,3.3125,0.23013488247863245,0.02,314159265,1802737,18816376,20023514,48,48,"[3359851, 29514951, 141021153, 238289569, 262045931]","[65673, 22784458, 28149277, 82030021, 101859065, 111164068, 126444583, 131601987, 204089551, 284422688]",3.0
267383914,detected_communities,primary,detected,matrix_low_high_degree_b5,high_degree,low,5,5,5,142,17,False,pagerank_blocking,152,2520,10,0.01,19.791666666666668,4.026287732862794,0.5811445766008057,0.13020833333333334,3.3333333333333335,0.24435763888888887,0.03158,314159265,1802737,18816376,20023514,48,48,"[3359851, 34068984, 141021153, 238289569, 262045931]","[65673, 22784458, 28149277, 82030021, 101859065, 111164068, 126444583, 131601987, 204089551, 284422688]",3.0
267383914,detected_communities,primary,detected,matrix_low_high_degree_b5,high_degree,low,5,5,5,142,17,False,greedy_blocking,152,2520,10,0.01,19.666666666666668,3.8939851781145607,0.5620483477012136,0.12938596491228072,3.3125,0.22940037393162394,0.12819,314159265,1802737,18816376,20023514,48,48,"[3359851, 15993650, 29514951, 95980722, 238289569]","[65673, 22784458, 28149277, 82030021, 101859065, 111164068, 126444583, 131601987, 204089551, 284422688]",3.0
267383914,detected_communities,primary,detected,matrix_low_high_degree_b5,high_degree,low,5,5,5,142,17,False,fairness_aware_greedy_blocking,152,2520,10,0.01,19.645833333333332,3.8564098800724707,0.5566248205913433,0.1292489035087719,3.3333333333333335,0.22482638888888887,0.02305,314159265,1802737,18816376,20023514,48,48,"[28482819, 88127695, 108621190, 141021153, 238289569]","[65673, 22784458, 28149277, 82030021, 101859065, 111164068, 126444583, 131601987, 204089551, 284422688]",3.0
267383914,detected_communities,primary,detected,matrix_low_high_degree_b10,high_degree,low,0,10,10,142,17,False,no_intervention,152,2520,10,0.01,20.729166666666668,4.180703307081713,0.6034325449363965,0.1363760964912281,3.6041666666666665,0.24011752136752137,0.04278,314159265,8520378,17933066,20045103,48,48,[],"[65673, 22784458, 28149277, 82030021, 101859065, 111164068, 126444583, 131601987, 204089551, 284422688]",3.0
267383914,detected_communities,primary,detected,matrix_low_high_degree_b10,high_degree,low,10,10,10,142,17,False,random_blocking,152,2520,10,0.01,19.708333333333332,3.7640987920499716,0.543300862711599,0.12966008771929824,3.4791666666666665,0.23063568376068377,0.02154,314159265,8520378,17933066,20045103,48,48,"[34068984, 55406140, 90779436, 104155395, 117517146, 125882868, 137962169, 200291506, 204980873, 508226086]","[65673, 22784458, 28149277, 82030021, 101859065, 111164068, 126444583, 131601987, 204089551, 284422688]",3.0
267383914,detected_communities,primary,detected,matrix_low_high_degree_b10,high_degree,low,10,10,10,142,17,False,top_degree_blocking,152,2520,10,0.01,18.604166666666668,3.2534079240954976,0.4695889851900493,0.12239583333333334,3.1875,0.21751469017094016,0.01885,314159265,8520378,17933066,20045103,48,48,"[3359851, 28482819, 29514951, 34068984, 88127695, 94918917, 95980722, 141021153, 238289569, 262045931]","[65673, 22784458, 28149277, 82030021, 101859065, 111164068, 126444583, 131601987, 204089551, 284422688]",3.0
267383914,detected_communities,primary,detected,matrix_low_high_degree_b10,high_degree,low,10,10,10,142,17,False,pagerank_blocking,152,2520,10,0.01,18.604166666666668,3.2534079240954976,0.4695889851900493,0.12239583333333334,3.1875,0.21751469017094016,0.01882,314159265,8520378,17933066,20045103,48,48,"[3359851, 28482819, 29514951, 34068984, 88127695, 94918917, 95980722, 141021153, 238289569, 262045931]","[65673, 22784458, 28149277, 82030021, 101859065, 111164068, 126444583, 131601987, 204089551, 284422688]",3.0
267383914,detected_communities,primary,detected,matrix_low_high_degree_b10,high_degree,low,10,10,10,142,17,False,greedy_blocking,152,2520,10,0.01,18.479166666666668,3.2615724137184317,0.4707674277604485,0.12157346491228072,3.0416666666666665,0.22018563034188035,0.02952,314159265,8520378,17933066,20045103,48,48,"[3359851, 15993650, 28482819, 34068984, 93885127, 95980722, 108621190, 238289569, 262045931, 348610731]","[65673, 22784458, 28149277, 82030021, 101859065, 111164068, 126444583, 131601987, 204089551, 284422688]",3.0
267383914,detected_communities,primary,detected,matrix_low_high_degree_b10,high_degree,low,10,10,10,142,17,False,fairness_aware_greedy_blocking,152,2520,10,0.01,18.625,3.3045745211687154,0.47697424733848415,0.1225328947368421,3.25,0.22569444444444442,0.03754,314159265,8520378,17933066,20045103,48,48,"[15993650, 28482819, 29514951, 34068984, 88127695, 93885127, 94918917, 141021153, 238289569, 262045931]","[65673, 22784458, 28149277, 82030021, 101859065, 111164068, 126444583, 131601987, 204089551, 284422688]",3.0
267383914,detected_communities,primary,detected,matrix_low_high_degree_b20,high_degree,low,0,20,20,142,17,True,no_intervention,152,2520,10,0.01,20.729166666666668,4.180703307081713,0.6034325449363965,0.1363760964912281,3.6041666666666665,0.24011752136752137,0.02057,314159265,2556328,10005828,20192515,48,48,[],"[65673, 22784458, 28149277, 82030021, 101859065, 111164068, 126444583, 131601987, 204089551, 284422688]",3.0
267383914,detected_communities,primary,detected,matrix_low_high_degree_b20,high_degree,low,20,20,20,142,17,True,random_blocking,152,2520,10,0.01,18.3125,3.1227119283139206,0.45072464310342436,0.12047697368421052,3.125,0.2126068376068376,0.0173,314159265,2556328,10005828,20192515,48,48,"[17879050, 24997470, 26967932, 55048315, 74230564, 88130019, 95980722, 96513226, 97417590, 108928516, 116952434, 119121697, 182163783, 200291506, 237420957, 252348804, 293353298, 294656128, 348610731, 380196467]","[65673, 22784458, 28149277, 82030021, 101859065, 111164068, 126444583, 131601987, 204089551, 284422688]",3.0
267383914,detected_communities,primary,detected,matrix_low_high_degree_b20,high_degree,low,20,20,20,142,17,True,top_degree_blocking,152,2520,10,0.01,16.6875,2.552897811124165,0.36847905961653576,0.10978618421052631,2.8125,0.2074652777777778,0.01464,314159265,2556328,10005828,20192515,48,48,"[3359851, 15993650, 21678052, 28482819, 29514951, 34068984, 35617065, 88127695, 90779436, 93885127, 94918917, 95980722, 108621190, 108928516, 116952434, 141021153, 167939376, 238289569, 262045931, 348610731]","[65673, 22784458, 28149277, 82030021, 101859065, 111164068, 126444583, 131601987, 204089551, 284422688]",3.0
267383914,detected_communities,primary,detected,matrix_low_high_degree_b20,high_degree,low,20,20,20,142,17,True,pagerank_blocking,152,2520,10,0.01,16.729166666666668,2.54106346754647,0.3667709192539696,0.11006030701754387,2.7708333333333335,0.21180555555555555,0.01493,314159265,2556328,10005828,20192515,48,48,"[3359851, 15993650, 28482819, 29514951, 34068984, 35617065, 65936054, 88127695, 90779436, 93885127, 94918917, 95980722, 108621190, 108928516, 116952434, 141021153, 167939376, 238289569, 262045931, 348610731]","[65673, 22784458, 28149277, 82030021, 101859065, 111164068, 126444583, 131601987, 204089551, 284422688]",3.0
267383914,detected_communities,primary,detected,matrix_low_high_degree_b20,high_degree,low,17,20,20,142,17,True,greedy_blocking,152,2520,10,0.01,17.208333333333332,2.6333243558514714,0.38008763142861124,0.11321271929824561,2.9166666666666665,0.20920138888888887,0.01545,314159265,2556328,10005828,20192515,48,48,"[3359851, 15993650, 28482819, 29514951, 34068984, 88127695, 93885127, 94918917, 95980722, 108621190, 108928516, 116952434, 141021153, 167939376, 238289569, 262045931, 348610731]","[65673, 22784458, 28149277, 82030021, 101859065, 111164068, 126444583, 131601987, 204089551, 284422688]",3.0
267383914,detected_communities,primary,detected,matrix_low_high_degree_b20,high_degree,low,17,20,20,142,17,True,fairness_aware_greedy_blocking,152,2520,10,0.01,17.208333333333332,2.6333243558514714,0.38008763142861124,0.11321271929824561,2.9166666666666665,0.20920138888888887,0.01568,314159265,2556328,10005828,20192515,48,48,"[3359851, 15993650, 28482819, 29514951, 34068984, 88127695, 93885127, 94918917, 95980722, 108621190, 108928516, 116952434, 141021153, 167939376, 238289569, 262045931, 348610731]","[65673, 22784458, 28149277, 82030021, 101859065, 111164068, 126444583, 131601987, 204089551, 284422688]",3.0
267383914,detected_communities,primary,detected,matrix_medium_high_degree_b5,high_degree,medium,0,5,5,142,17,False,no_intervention,152,2520,10,0.03,63.854166666666664,9.092876761587524,1.3124437115026626,0.42009320175438597,6.833333333333333,0.573951655982906,0.06113,314159265,4283115,11865100,20087967,48,48,[],"[65673, 22784458, 28149277, 82030021, 101859065, 111164068, 126444583, 131601987, 204089551, 284422688]",3.0
267383914,detected_communities,primary,detected,matrix_medium_high_degree_b5,high_degree,medium,5,5,5,142,17,False,random_blocking,152,2520,10,0.03,60.791666666666664,8.560071418804604,1.235539884482315,0.3999451754385965,6.520833333333333,0.5646033653846154,0.08519,314159265,4283115,11865100,20087967,48,48,"[31353077, 55406140, 61933836, 108928516, 472549100]","[65673, 22784458, 28149277, 82030021, 101859065, 111164068, 126444583, 131601987, 204089551, 284422688]",3.0
267383914,detected_communities,primary,detected,matrix_medium_high_degree_b5,high_degree,medium,5,5,5,142,17,False,top_degree_blocking,152,2520,10,0.03,54.979166666666664,8.628230713664706,1.2453778312911288,0.36170504385964913,6.666666666666667,0.5061097756410255,0.03702,314159265,4283115,11865100,20087967,48,48,"[3359851, 29514951, 141021153, 238289569, 262045931]","[65673, 22784458, 28149277, 82030021, 101859065, 111164068, 126444583, 131601987, 204089551, 284422688]",3.0
267383914,detected_communities,primary,detected,matrix_medium_high_degree_b5,high_degree,medium,5,5,5,142,17,False,pagerank_blocking,152,2520,10,0.03,55.291666666666664,8.644167467470407,1.2476781035660613,0.36376096491228066,6.625,0.5199652777777778,0.03265,314159265,4283115,11865100,20087967,48,48,"[3359851, 34068984, 141021153, 238289569, 262045931]","[65673, 22784458, 28149277, 82030021, 101859065, 111164068, 126444583, 131601987, 204089551, 284422688]",3.0
267383914,detected_communities,primary,detected,matrix_medium_high_degree_b5,high_degree,medium,5,5,5,142,17,False,greedy_blocking,152,2520,10,0.03,55.666666666666664,8.598202022177915,1.241043563012801,0.36622807017543857,6.75,0.517722006003256,0.03209,314159265,4283115,11865100,20087967,48,48,"[3359851, 28482819, 34068984, 88127695, 238289569]","[65673, 22784458, 28149277, 82030021, 101859065, 111164068, 126444583, 131601987, 204089551, 284422688]",3.0
