ego_id,ego_label,community_source,seed_strategy,propagation_regime,p,propagation_mode,propagation_multiplier,severity_regime,severity_score,base_harm_weight,budget_requested,budget_sanitized,budget_k,greedy_pool_size,pool_may_limit_greedy_family,method,method_objective_family,mean_infected,std_infected,mean_infected_stderr,mean_total_harm,std_total_harm,mean_total_harm_stderr,mean_harm_per_node,mean_worst_community_infection_rate,mean_worst_community_harm_rate,runtime_seconds,n_runs_eval,n_runs_greedy_oracle,blocked_nodes_json,seeds_json
18534908,moderate_large_circles,circles,community_concentrated,high,0.05,constant,1.0,medium,0.49,1.6,10,10,10,19,False,greedy_blocking,binary_objective,73.25,4.69041575982343,0.82915619758885,117.19999999999985,7.504665215717461,1.3266499161421552,0.6335135135135127,0.6126131221719457,0.9801809954751126,0.03055,32,32,"[11991892, 12771872, 14575292, 14631169, 15578561, 16371223, 18396537, 27403903, 31353077, 32805127]","[4777911, 16358736, 16371487, 18729482, 18794888, 19597106, 20101482, 30007505, 33080180, 114636253]"
18534908,moderate_large_circles,circles,community_concentrated,high,0.05,constant,1.0,medium,0.49,1.6,10,10,10,19,False,fairness_aware_greedy_blocking,binary_objective,74.15625,4.65665929679761,0.8231888416102424,118.64999999999984,7.450654874876149,1.3171021465763832,0.6413513513513505,0.642379679144385,1.0278074866310156,0.03135,32,32,"[3991341, 12771872, 14575292, 15578561, 16371223, 18713254, 18794066, 19576151, 27403903, 31353077]","[4777911, 16358736, 16371487, 18729482, 18794888, 19597106, 20101482, 30007505, 33080180, 114636253]"
18534908,moderate_large_circles,circles,community_concentrated,high,0.05,constant,1.0,medium,0.49,1.6,10,10,10,19,False,harm_aware_greedy_blocking,harm_objective,73.125,5.580785006638634,0.9865527306345974,116.99999999999983,8.929256010621783,1.5784843690153503,0.6324324324324315,0.672192513368984,1.075508021390374,0.0303,32,32,"[3991341, 7861312, 10940912, 11991892, 12771872, 14575292, 15578561, 19576151, 27403903, 31353077]","[4777911, 16358736, 16371487, 18729482, 18794888, 19597106, 20101482, 30007505, 33080180, 114636253]"
18534908,moderate_large_circles,circles,community_concentrated,high,0.05,constant,1.0,medium,0.49,1.6,10,10,10,19,False,harm_aware_resilience_greedy_blocking,harm_objective,74.09375,6.050109969675038,1.069518446620389,118.54999999999983,9.680175951480026,1.7112295145926164,0.6408108108108099,0.6022058823529413,0.9635294117647055,0.03052,32,32,"[1699641, 7861312, 12771872, 14575292, 15578561, 18396537, 18794066, 19576151, 27403903, 32805127]","[4777911, 16358736, 16371487, 18729482, 18794888, 19597106, 20101482, 30007505, 33080180, 114636253]"
18534908,moderate_large_circles,circles,community_concentrated,high,0.05,constant,1.0,high,0.695,2.4,10,10,0,19,False,no_intervention,heuristic_baseline,93.46875,7.034405653871961,1.2435189848674633,224.3250000000004,16.882573569292745,2.984445563681919,1.2125675675675696,0.7783756684491978,1.8681016042780754,0.03888,32,32,[],"[4777911, 16358736, 16371487, 18729482, 18794888, 19597106, 20101482, 30007505, 33080180, 114636253]"
18534908,moderate_large_circles,circles,community_concentrated,high,0.05,constant,1.0,high,0.695,2.4,10,10,10,19,False,random_blocking,heuristic_baseline,85.625,5.557616105327314,0.9824570088271284,205.50000000000034,13.338278652785586,2.357896821185114,1.1108108108108126,0.7252339572192514,1.740561497326204,0.03691,32,32,"[15186890, 15577830, 18396537, 18449101, 18713254, 19059433, 23493152, 44663985, 279573338, 287582305]","[4777911, 16358736, 16371487, 18729482, 18794888, 19597106, 20101482, 30007505, 33080180, 114636253]"
18534908,moderate_large_circles,circles,community_concentrated,high,0.05,constant,1.0,high,0.695,2.4,10,10,10,19,False,top_degree_blocking,heuristic_baseline,73.71875,5.832248363002208,1.0310055917607504,176.92500000000024,13.997396071205332,2.474413420225807,0.9563513513513526,0.5890165441176471,1.413639705882354,0.03084,32,32,"[11991892, 12771872, 14575292, 14631169, 15578561, 16371223, 18396537, 19576151, 27403903, 32805127]","[4777911, 16358736, 16371487, 18729482, 18794888, 19597106, 20101482, 30007505, 33080180, 114636253]"
18534908,moderate_large_circles,circles,community_concentrated,high,0.05,constant,1.0,high,0.695,2.4,10,10,10,19,False,pagerank_blocking,heuristic_baseline,72.96875,5.349008801758539,0.945580099087498,175.12500000000026,12.837621124220524,2.2693922378100004,0.946621621621623,0.6553475935828876,1.572834224598931,0.0304,32,32,"[3991341, 7861312, 11991892, 12771872, 14575292, 15578561, 16371223, 19576151, 27403903, 31353077]","[4777911, 16358736, 16371487, 18729482, 18794888, 19597106, 20101482, 30007505, 33080180, 114636253]"
18534908,moderate_large_circles,circles,community_concentrated,high,0.05,constant,1.0,high,0.695,2.4,10,10,10,19,False,greedy_blocking,binary_objective,74.15625,4.65665929679761,0.8231888416102424,177.97500000000025,11.175982312314291,1.9756532198645866,0.9620270270270284,0.642379679144385,1.5417112299465252,0.03082,32,32,"[3991341, 12771872, 14575292, 15578561, 16371223, 18713254, 18794066, 19576151, 27403903, 31353077]","[4777911, 16358736, 16371487, 18729482, 18794888, 19597106, 20101482, 30007505, 33080180, 114636253]"
18534908,moderate_large_circles,circles,community_concentrated,high,0.05,constant,1.0,high,0.695,2.4,10,10,10,19,False,fairness_aware_greedy_blocking,binary_objective,73.6875,4.855575445117274,0.8583525809513283,176.85000000000025,11.653381068281485,2.060046194283193,0.9559459459459473,0.6341243315508022,1.5218983957219265,0.03102,32,32,"[7861312, 11991892, 12771872, 15578561, 16371223, 18396537, 18713254, 27403903, 31353077, 32805127]","[4777911, 16358736, 16371487, 18729482, 18794888, 19597106, 20101482, 30007505, 33080180, 114636253]"
18534908,moderate_large_circles,circles,community_concentrated,high,0.05,constant,1.0,high,0.695,2.4,10,10,10,19,False,harm_aware_greedy_blocking,harm_objective,73.125,5.0209239607222536,0.8875823451121809,175.50000000000023,12.050217505733437,2.130197628269239,0.9486486486486498,0.6235628342245989,1.4965508021390386,0.03055,32,32,"[1699641, 10779412, 11991892, 12771872, 14575292, 15578561, 16371223, 27403903, 31353077, 32805127]","[4777911, 16358736, 16371487, 18729482, 18794888, 19597106, 20101482, 30007505, 33080180, 114636253]"
18534908,moderate_large_circles,circles,community_concentrated,high,0.05,constant,1.0,high,0.695,2.4,10,10,10,19,False,harm_aware_resilience_greedy_blocking,harm_objective,73.6875,4.7276639529066475,0.8357408100678723,176.85000000000025,11.34639348697598,2.005777944162898,0.9559459459459473,0.6325868983957219,1.5182085561497338,0.03139,32,32,"[3991341, 7861312, 10779412, 11991892, 12771872, 14575292, 15578561, 18701960, 27403903, 31353077]","[4777911, 16358736, 16371487, 18729482, 18794888, 19597106, 20101482, 30007505, 33080180, 114636253]"
18534908,moderate_large_circles,circles,community_concentrated,high,0.05,constant,1.0,medium,0.49,1.6,20,20,0,19,True,no_intervention,heuristic_baseline,93.46875,7.034405653871961,1.2435189848674633,149.54999999999973,11.255049046195097,1.9896303757879341,0.8083783783783769,0.7783756684491978,1.245401069518716,0.03888,32,32,[],"[4777911, 16358736, 16371487, 18729482, 18794888, 19597106, 20101482, 30007505, 33080180, 114636253]"
18534908,moderate_large_circles,circles,community_concentrated,high,0.05,constant,1.0,medium,0.49,1.6,20,20,20,19,True,random_blocking,heuristic_baseline,80.375,5.481640912790092,0.9690263653658725,128.5999999999998,8.770625460464116,1.5504421845853904,0.695135135135134,0.7118231951871659,1.138917112299465,0.03411,32,32,"[690463, 1183041, 9103242, 14103991, 14431630, 15314430, 15398649, 18396537, 18625349, 21123687, 21405732, 23645599, 28945516, 36521667, 50159752, 58158888, 71333777, 100863943, 274766342, 351731728]","[4777911, 16358736, 16371487, 18729482, 18794888, 19597106, 20101482, 30007505, 33080180, 114636253]"
18534908,moderate_large_circles,circles,community_concentrated,high,0.05,constant,1.0,medium,0.49,1.6,20,20,20,19,True,top_degree_blocking,heuristic_baseline,57.0625,5.2174490120698245,0.9223233942324064,91.29999999999993,8.34791841931169,1.475717430771845,0.49351351351351314,0.49431818181818177,0.790909090909091,0.02259,32,32,"[1699641, 3991341, 10779412, 10940912, 11991892, 12771872, 14575292, 14631169, 15578561, 16371223, 18396537, 18701960, 18705330, 18794066, 19576151, 20091323, 21031864, 27403903, 31353077, 32805127]","[4777911, 16358736, 16371487, 18729482, 18794888, 19597106, 20101482, 30007505, 33080180, 114636253]"
18534908,moderate_large_circles,circles,community_concentrated,high,0.05,constant,1.0,medium,0.49,1.6,20,20,20,19,True,pagerank_blocking,heuristic_baseline,57.28125,4.959411873300327,0.8767084415769351,91.64999999999993,7.935058997280495,1.402733506523091,0.49540540540540506,0.5231617647058824,0.8370588235294119,0.02331,32,32,"[1699641, 3991341, 7861312, 10779412, 10940912, 11991892, 12771872, 14575292, 14631169, 15578561, 15698746, 16371223, 18396537, 18701960, 18713254, 18794066, 19576151, 27403903, 31353077, 32805127]","[4777911, 16358736, 16371487, 18729482, 18794888, 19597106, 20101482, 30007505, 33080180, 114636253]"
18534908,moderate_large_circles,circles,community_concentrated,high,0.05,constant,1.0,medium,0.49,1.6,20,20,19,19,True,greedy_blocking,binary_objective,58.8125,4.882077162372061,0.8630374669473154,94.09999999999991,7.811323459795271,1.3808599471157,0.5086486486486481,0.5268382352941177,0.8429411764705882,0.02338,32,32,"[1699641, 3991341, 7861312, 10779412, 10940912, 11991892, 12771872, 14575292, 14631169, 15578561, 16371223, 18396537, 18701960, 18713254, 18794066, 19576151, 27403903, 31353077, 32805127]","[4777911, 16358736, 16371487, 18729482, 18794888, 19597106, 20101482, 30007505, 33080180, 114636253]"
18534908,moderate_large_circles,circles,community_concentrated,high,0.05,constant,1.0,medium,0.49,1.6,20,20,19,19,True,fairness_aware_greedy_blocking,binary_objective,58.8125,4.882077162372061,0.8630374669473154,94.09999999999991,7.811323459795271,1.3808599471157,0.5086486486486481,0.5268382352941177,0.8429411764705882,0.02419,32,32,"[1699641, 3991341, 7861312, 10779412, 10940912, 11991892, 12771872, 14575292, 14631169, 15578561, 16371223, 18396537, 18701960, 18713254, 18794066, 19576151, 27403903, 31353077, 32805127]","[4777911, 16358736, 16371487, 18729482, 18794888, 19597106, 20101482, 30007505, 33080180, 114636253]"
18534908,moderate_large_circles,circles,community_concentrated,high,0.05,constant,1.0,medium,0.49,1.6,20,20,19,19,True,harm_aware_greedy_blocking,harm_objective,58.8125,4.882077162372061,0.8630374669473154,94.09999999999991,7.811323459795271,1.3808599471157,0.5086486486486481,0.5268382352941177,0.8429411764705882,0.02375,32,32,"[1699641, 3991341, 7861312, 10779412, 10940912, 11991892, 12771872, 14575292, 14631169, 15578561, 16371223, 18396537, 18701960, 18713254, 18794066, 19576151, 27403903, 31353077, 32805127]","[4777911, 16358736, 16371487, 18729482, 18794888, 19597106, 20101482, 30007505, 33080180, 114636253]"
18534908,moderate_large_circles,circles,community_concentrated,high,0.05,constant,1.0,medium,0.49,1.6,20,20,19,19,True,harm_aware_resilience_greedy_blocking,harm_objective,58.8125,4.882077162372061,0.8630374669473154,94.09999999999991,7.811323459795271,1.3808599471157,0.5086486486486481,0.5268382352941177,0.8429411764705882,0.02393,32,32,"[1699641, 3991341, 7861312, 10779412, 10940912, 11991892, 12771872, 14575292, 14631169, 15578561, 16371223, 18396537, 18701960, 18713254, 18794066, 19576151, 27403903, 31353077, 32805127]","[4777911, 16358736, 16371487, 18729482, 18794888, 19597106, 20101482, 30007505, 33080180, 114636253]"
18534908,moderate_large_circles,circles,community_concentrated,high,0.05,constant,1.0,high,0.695,2.4,20,20,0,19,True,no_intervention,heuristic_baseline,93.46875,7.034405653871961,1.2435189848674633,224.3250000000004,16.882573569292745,2.984445563681919,1.2125675675675696,0.7783756684491978,1.8681016042780754,0.03929,32,32,[],"[4777911, 16358736, 16371487, 18729482, 18794888, 19597106, 20101482, 30007505, 33080180, 114636253]"
18534908,moderate_large_circles,circles,community_concentrated,high,0.05,constant,1.0,high,0.695,2.4,20,20,20,19,True,random_blocking,heuristic_baseline,79.6875,5.937510611195951,1.049613504135935,191.25000000000028,14.250025466870316,2.5190724099262494,1.0337837837837853,0.748721590909091,1.7969318181818186,0.03432,32,32,"[7861312, 10779412, 15577830, 15914915, 16068360, 18625349, 19772827, 21031864, 21339114, 23493152, 24447643, 27577576, 30072713, 42690407, 49101109, 50159752, 50393960, 73035556, 161801527, 326524363]","[4777911, 16358736, 16371487, 18729482, 18794888, 19597106, 20101482, 30007505, 33080180, 114636253]"
18534908,moderate_large_circles,circles,community_concentrated,high,0.05,constant,1.0,high,0.695,2.4,20,20,20,19,True,top_degree_blocking,heuristic_baseline,57.0625,5.2174490120698245,0.9223233942324064,136.95000000000016,12.521877628967609,2.2135761461577808,0.7402702702702711,0.49431818181818177,1.186363636363637,0.02308,32,32,"[1699641, 3991341, 10779412, 10940912, 11991892, 12771872, 14575292, 14631169, 15578561, 16371223, 18396537, 18701960, 18705330, 18794066, 19576151, 20091323, 21031864, 27403903, 31353077, 32805127]","[4777911, 16358736, 16371487, 18729482, 18794888, 19597106, 20101482, 30007505, 33080180, 114636253]"
18534908,moderate_large_circles,circles,community_concentrated,high,0.05,constant,1.0,high,0.695,2.4,20,20,20,19,True,pagerank_blocking,heuristic_baseline,57.28125,4.959411873300327,0.8767084415769351,137.47500000000016,11.902588495920813,2.1041002597846488,0.743108108108109,0.5231617647058824,1.2555882352941188,0.02369,32,32,"[1699641, 3991341, 7861312, 10779412, 10940912, 11991892, 12771872, 14575292, 14631169, 15578561, 15698746, 16371223, 18396537, 18701960, 18713254, 18794066, 19576151, 27403903, 31353077, 32805127]","[4777911, 16358736, 16371487, 18729482, 18794888, 19597106, 20101482, 30007505, 33080180, 114636253]"
18534908,moderate_large_circles,circles,community_concentrated,high,0.05,constant,1.0,high,0.695,2.4,20,20,19,19,True,greedy_blocking,binary_objective,58.8125,4.882077162372061,0.8630374669473154,141.15000000000015,11.716985189692975,2.071289920673562,0.7629729729729737,0.5268382352941177,1.2644117647058835,0.02439,32,32,"[1699641, 3991341, 7861312, 10779412, 10940912, 11991892, 12771872, 14575292, 14631169, 15578561, 16371223, 18396537, 18701960, 18713254, 18794066, 19576151, 27403903, 31353077, 32805127]","[4777911, 16358736, 16371487, 18729482, 18794888, 19597106, 20101482, 30007505, 33080180, 114636253]"
18534908,moderate_large_circles,circles,community_concentrated,high,0.05,constant,1.0,high,0.695,2.4,20,20,19,19,True,fairness_aware_greedy_blocking,binary_objective,58.8125,4.882077162372061,0.8630374669473154,141.15000000000015,11.716985189692975,2.071289920673562,0.7629729729729737,0.5268382352941177,1.2644117647058835,0.02414,32,32,"[1699641, 3991341, 7861312, 10779412, 10940912, 11991892, 12771872, 14575292, 14631169, 15578561, 16371223, 18396537, 18701960, 18713254, 18794066, 19576151, 27403903, 31353077, 32805127]","[4777911, 16358736, 16371487, 18729482, 18794888, 19597106, 20101482, 30007505, 33080180, 114636253]"
18534908,moderate_large_circles,circles,community_concentrated,high,0.05,constant,1.0,high,0.695,2.4,20,20,19,19,True,harm_aware_greedy_blocking,harm_objective,58.8125,4.882077162372061,0.8630374669473154,141.15000000000015,11.716985189692975,2.071289920673562,0.7629729729729737,0.5268382352941177,1.2644117647058835,0.0242,32,32,"[1699641, 3991341, 7861312, 10779412, 10940912, 11991892, 12771872, 14575292, 14631169, 15578561, 16371223, 18396537, 18701960, 18713254, 18794066, 19576151, 27403903, 31353077, 32805127]","[4777911, 16358736, 16371487, 18729482, 18794888, 19597106, 20101482, 30007505, 33080180, 114636253]"
18534908,moderate_large_circles,circles,community_concentrated,high,0.05,constant,1.0,high,0.695,2.4,20,20,19,19,True,harm_aware_resilience_greedy_blocking,harm_objective,58.8125,4.882077162372061,0.8630374669473154,141.15000000000015,11.716985189692975,2.071289920673562,0.7629729729729737,0.5268382352941177,1.2644117647058835,0.02399,32,32,"[1699641, 3991341, 7861312, 10779412, 10940912, 11991892, 12771872, 14575292, 14631169, 15578561, 16371223, 18396537, 18701960, 18713254, 18794066, 19576151, 27403903, 31353077, 32805127]","[4777911, 16358736, 16371487, 18729482, 18794888, 19597106, 20101482, 30007505, 33080180, 114636253]"
88639412,large_circles,circles,high_degree,medium,0.03,constant,1.0,medium,0.49,1.6,10,10,0,18,False,no_intervention,heuristic_baseline,51.3125,9.099583471502347,1.6085942946680836,82.09999999999995,14.559333554403707,2.573750871468925,0.3435146443514642,0.4590928819444444,0.734548611111111,0.02727,32,32,[],"[15439395, 15820664, 17208738, 19332267, 20984259, 33350096, 36695656, 44527648, 46248315, 63228090]"
88639412,large_circles,circles,high_degree,medium,0.03,constant,1.0,medium,0.49,1.6,10,10,10,18,False,random_blocking,heuristic_baseline,47.1875,8.840659368198512,1.5628225473533865,75.49999999999997,14.145054989117586,2.500516075765413,0.31589958158995807,0.38325879378019323,0.6132140700483091,0.02564,32,32,"[17344075, 18713254, 22403724, 24341373, 25572420, 28301551, 33175115, 44057041, 94340379, 182033179]","[15439395, 15820664, 17208738, 19332267, 20984259, 33350096, 36695656, 44527648, 46248315, 63228090]"
88639412,large_circles,circles,high_degree,medium,0.03,constant,1.0,medium,0.49,1.6,10,10,10,18,False,top_degree_blocking,heuristic_baseline,42.53125,7.352789135050463,1.2998017645072377,68.05000000000001,11.764462616080719,2.0796828232115767,0.2847280334728034,0.39020418176328503,0.6243266908212561,0.02227,32,32,"[14306161, 17020962, 17753033, 18713254, 19562228, 19705747, 39974930, 41596377, 42534611, 102349515]","[15439395, 15820664, 17208738, 19332267, 20984259, 33350096, 36695656, 44527648, 46248315, 63228090]"
88639412,large_circles,circles,high_degree,medium,0.03,constant,1.0,medium,0.49,1.6,10,10,10,18,False,pagerank_blocking,heuristic_baseline,42.9375,8.056003571770999,1.42411368871558,68.7,12.889605714833579,2.278581901944925,0.2874476987447699,0.431609623015873,0.6905753968253967,0.0228,32,32,"[14230524, 17020962, 17753033, 18713254, 19562228, 19705747, 39974930, 42534611, 102349515, 171005817]","[15439395, 15820664, 17208738, 19332267, 20984259, 33350096, 36695656, 44527648, 46248315, 63228090]"
88639412,large_circles,circles,high_degree,medium,0.03,constant,1.0,medium,0.49,1.6,10,10,10,18,False,greedy_blocking,binary_objective,43.09375,7.2927687339207194,1.2891915563451433,68.94999999999999,11.668429974273131,2.062706490152226,0.28849372384937233,0.35184839221014497,0.5629574275362319,0.02299,32,32,"[17753033, 19705747, 24447643, 39974930, 41596377, 42534611, 102349515, 168767461, 171005817, 177345928]","[15439395, 15820664, 17208738, 19332267, 20984259, 33350096, 36695656, 44527648, 46248315, 63228090]"
88639412,large_circles,circles,high_degree,medium,0.03,constant,1.0,medium,0.49,1.6,10,10,10,18,False,fairness_aware_greedy_blocking,binary_objective,42.0625,7.206348008034529,1.273914386017846,67.30000000000001,11.530156812855225,2.03826301762855,0.28158995815899585,0.3527405753968254,0.5643849206349206,0.02249,32,32,"[14230524, 17020962, 17753033, 18713254, 24447643, 39974930, 41596377, 168767461, 171005817, 177345928]","[15439395, 15820664, 17208738, 19332267, 20984259, 33350096, 36695656, 44527648, 46248315, 63228090]"
88639412,large_circles,circles,high_degree,medium,0.03,constant,1.0,medium,0.49,1.6,10,10,10,18,False,harm_aware_greedy_blocking,harm_objective,43.9375,7.4916620318858484,1.324351256276068,70.3,11.986659251017334,2.118962010041705,0.29414225941422595,0.3907335069444444,0.625173611111111,0.02325,32,32,"[14230524, 17020962, 17284200, 17753033, 19705747, 20155652, 24447643, 41596377, 42534611, 102349515]","[15439395, 15820664, 17208738, 19332267, 20984259, 33350096, 36695656, 44527648, 46248315, 63228090]"
88639412,large_circles,circles,high_degree,medium,0.03,constant,1.0,medium,0.49,1.6,10,10,10,18,False,harm_aware_resilience_greedy_blocking,harm_objective,42.8125,8.049994990982212,1.4230515116603155,68.5,12.879991985571518,2.276882418656501,0.28661087866108786,0.3589409722222222,0.5743055555555555,0.02223,32,32,"[14230524, 17020962, 17753033, 19562228, 21447363, 39974930, 41596377, 168767461, 171005817, 177345928]","[15439395, 15820664, 17208738, 19332267, 20984259, 33350096, 36695656, 44527648, 46248315, 63228090]"
88639412,large_circles,circles,high_degree,medium,0.03,constant,1.0,high,0.695,2.4,10,10,0,18,False,no_intervention,heuristic_baseline,51.3125,9.099583471502347,1.6085942946680836,123.15000000000012,21.839000331605686,3.8606263072034097,0.5152719665271972,0.4590928819444444,1.1018229166666667,0.0275,32,32,[],"[15439395, 15820664, 17208738, 19332267, 20984259, 33350096, 36695656, 44527648, 46248315, 63228090]"
88639412,large_circles,circles,high_degree,medium,0.03,constant,1.0,high,0.695,2.4,10,10,10,18,False,random_blocking,heuristic_baseline,48.71875,8.029117876265595,1.4193609243133831,116.92500000000011,19.269882903037473,3.4064662183521275,0.4892259414225946,0.4364149305555555,1.0473958333333333,0.02581,32,32,"[14583400, 19111767, 19394186, 27778893, 48035712, 60865434, 64544431, 88930844, 275686586, 370461346]","[15439395, 15820664, 17208738, 19332267, 20984259, 33350096, 36695656, 44527648, 46248315, 63228090]"
88639412,large_circles,circles,high_degree,medium,0.03,constant,1.0,high,0.695,2.4,10,10,10,18,False,top_degree_blocking,heuristic_baseline,42.53125,7.352789135050463,1.2998017645072377,102.07500000000007,17.646693924121152,3.119524234817378,0.4270920502092053,0.39020418176328503,0.936490036231884,0.02171,32,32,"[14306161, 17020962, 17753033, 18713254, 19562228, 19705747, 39974930, 41596377, 42534611, 102349515]","[15439395, 15820664, 17208738, 19332267, 20984259, 33350096, 36695656, 44527648, 46248315, 63228090]"
88639412,large_circles,circles,high_degree,medium,0.03,constant,1.0,high,0.695,2.4,10,10,10,18,False,pagerank_blocking,heuristic_baseline,42.9375,8.056003571770999,1.42411368871558,103.05000000000007,19.334408572250442,3.4178728529174003,0.4311715481171551,0.431609623015873,1.0358630952380952,0.02264,32,32,"[14230524, 17020962, 17753033, 18713254, 19562228, 19705747, 39974930, 42534611, 102349515, 171005817]","[15439395, 15820664, 17208738, 19332267, 20984259, 33350096, 36695656, 44527648, 46248315, 63228090]"
88639412,large_circles,circles,high_degree,medium,0.03,constant,1.0,high,0.695,2.4,10,10,10,18,False,greedy_blocking,binary_objective,42.34375,8.162105100855989,1.4428699663931446,101.62500000000007,19.589052242054418,3.4628879193435553,0.4252092050209208,0.37662760416666663,0.9039062499999999,0.02196,32,32,"[14306161, 17020962, 17284200, 17753033, 18713254, 19562228, 19705747, 39974930, 42534611, 168767461]","[15439395, 15820664, 17208738, 19332267, 20984259, 33350096, 36695656, 44527648, 46248315, 63228090]"
88639412,large_circles,circles,high_degree,medium,0.03,constant,1.0,high,0.695,2.4,10,10,10,18,False,fairness_aware_greedy_blocking,binary_objective,42.8125,7.8182478855559445,1.3820840242184986,102.75000000000007,18.76379492533431,3.317001658124404,0.4299163179916321,0.3664279513888889,0.8794270833333333,0.02228,32,32,"[14230524, 14306161, 17020962, 17753033, 18713254, 19705747, 41596377, 42534611, 171005817, 177345928]","[15439395, 15820664, 17208738, 19332267, 20984259, 33350096, 36695656, 44527648, 46248315, 63228090]"
88639412,large_circles,circles,high_degree,medium,0.03,constant,1.0,high,0.695,2.4,10,10,10,18,False,harm_aware_greedy_blocking,harm_objective,41.9375,8.035957497599512,1.4205700099698733,100.65000000000006,19.286297994238872,3.409368023927704,0.421129707112971,0.30659412202380953,0.7358258928571428,0.02174,32,32,"[14306161, 17753033, 19562228, 24447643, 39974930, 41596377, 42534611, 102349515, 168767461, 177345928]","[15439395, 15820664, 17208738, 19332267, 20984259, 33350096, 36695656, 44527648, 46248315, 63228090]"
88639412,large_circles,circles,high_degree,medium,0.03,constant,1.0,high,0.695,2.4,10,10,10,18,False,harm_aware_resilience_greedy_blocking,harm_objective,42.90625,7.52783812088129,1.3307463457374393,102.97500000000008,18.066811490115136,3.1937912297698614,0.4308577405857744,0.37369791666666663,0.8968749999999999,0.02278,32,32,"[14306161, 17020962, 17753033, 18713254, 19562228, 19705747, 41596377, 102349515, 171005817, 177345928]","[15439395, 15820664, 17208738, 19332267, 20984259, 33350096, 36695656, 44527648, 46248315, 63228090]"
88639412,large_circles,circles,high_degree,medium,0.03,constant,1.0,medium,0.49,1.6,20,20,0,18,True,no_intervention,heuristic_baseline,51.3125,9.099583471502347,1.6085942946680836,82.09999999999995,14.559333554403707,2.573750871468925,0.3435146443514642,0.4590928819444444,0.734548611111111,0.02814,32,32,[],"[15439395, 15820664, 17208738, 19332267, 20984259, 33350096, 36695656, 44527648, 46248315, 63228090]"
88639412,large_circles,circles,high_degree,medium,0.03,constant,1.0,medium,0.49,1.6,20,20,20,18,True,random_blocking,heuristic_baseline,48.3125,8.502134456863208,1.5029792322519446,77.29999999999998,13.603415130981096,2.404766771603105,0.32343096234309615,0.4496527777777778,0.7194444444444443,0.02603,32,32,"[14247723, 14583400, 16323833, 16437488, 20565284, 23911410, 26119295, 31526993, 44057041, 48035712, 50835878, 70842829, 74812615, 89018574, 94340379, 100684909, 214065051, 223165982, 236980532, 341258707]","[15439395, 15820664, 17208738, 19332267, 20984259, 33350096, 36695656, 44527648, 46248315, 63228090]"
88639412,large_circles,circles,high_degree,medium,0.03,constant,1.0,medium,0.49,1.6,20,20,20,18,True,top_degree_blocking,heuristic_baseline,35.15625,6.667733449594301,1.1786998843381251,56.25000000000002,10.668373519350881,1.8859198149410004,0.23535564853556495,0.2905163582643202,0.4648261732229123,0.01819,32,32,"[14306161, 17020962, 17284200, 17753033, 18713254, 19394186, 19562228, 19705747, 20155652, 21447363, 24447643, 28301551, 39974930, 41596377, 42534611, 102349515, 112915037, 168767461, 171005817, 177345928]","[15439395, 15820664, 17208738, 19332267, 20984259, 33350096, 36695656, 44527648, 46248315, 63228090]"
88639412,large_circles,circles,high_degree,medium,0.03,constant,1.0,medium,0.49,1.6,20,20,20,18,True,pagerank_blocking,heuristic_baseline,35.625,6.636895893169803,1.1732485230223788,57.00000000000002,10.619033429071683,1.8771976368358059,0.23849372384937248,0.30176724788647347,0.4828275966183575,0.01812,32,32,"[14230524, 14306161, 17020962, 17284200, 17753033, 18713254, 19394186, 19562228, 19705747, 20155652, 21447363, 24447643, 39974930, 41596377, 42534611, 102349515, 168767461, 171005817, 177345928, 206421406]","[15439395, 15820664, 17208738, 19332267, 20984259, 33350096, 36695656, 44527648, 46248315, 63228090]"
88639412,large_circles,circles,high_degree,medium,0.03,constant,1.0,medium,0.49,1.6,20,20,18,18,True,greedy_blocking,binary_objective,37.09375,7.0452884050035465,1.2454428016482406,59.35000000000002,11.272461448005668,1.992708482637184,0.24832635983263607,0.3331318204365079,0.5330109126984126,0.0195,32,32,"[14230524, 14306161, 17020962, 17284200, 17753033, 18713254, 19562228, 19705747, 20155652, 21447363, 24447643, 39974930, 41596377, 42534611, 102349515, 168767461, 171005817, 177345928]","[15439395, 15820664, 17208738, 19332267, 20984259, 33350096, 36695656, 44527648, 46248315, 63228090]"
88639412,large_circles,circles,high_degree,medium,0.03,constant,1.0,medium,0.49,1.6,20,20,18,18,True,fairness_aware_greedy_blocking,binary_objective,37.09375,7.0452884050035465,1.2454428016482406,59.35000000000002,11.272461448005668,1.992708482637184,0.24832635983263607,0.3331318204365079,0.5330109126984126,0.01956,32,32,"[14230524, 14306161, 17020962, 17284200, 17753033, 18713254, 19562228, 19705747, 20155652, 21447363, 24447643, 39974930, 41596377, 42534611, 102349515, 168767461, 171005817, 177345928]","[15439395, 15820664, 17208738, 19332267, 20984259, 33350096, 36695656, 44527648, 46248315, 63228090]"
