ego_id,ego_label,matrix_role,community_source,seed_strategy,propagation_regime,p,severity_regime,severity_score,severity_label,base_harm_weight,propagation_mode,propagation_multiplier,budget_requested,budget_sanitized,budget_k,max_blockers_graph,greedy_pool_size,pool_may_limit_greedy_family,method,method_objective_family,mean_infected,std_infected,mean_infected_stderr,mean_total_harm,std_total_harm,mean_total_harm_stderr,mean_harm_per_node,mean_infection_rate,mean_worst_community_infection_rate,mean_worst_community_harm_rate,runtime_seconds,n_runs_eval,n_runs_greedy_oracle,blocked_nodes_json,seeds_json
17602896,medium_circles,primary,circles,random,low,0.01,medium,0.49,medium,1.6,bucket,1.0,5,5,0,151,16,False,no_intervention,heuristic_baseline,15.375,2.931278100820157,0.5983446367669941,24.600000000000005,4.690044961312255,0.9573514188271914,0.15279503105590064,0.09549689440993789,0.12273993482602756,0.19638389572164408,0.00835,24,24,[],"[17446621, 18266654, 19362341, 22851208, 25209206, 48410093, 61061751, 74033417, 96164737, 228794007]"
17602896,medium_circles,primary,circles,random,low,0.01,medium,0.49,medium,1.6,bucket,1.0,5,5,5,151,16,False,random_blocking,heuristic_baseline,15.625,2.931278100820157,0.5983446367669941,25.0,4.690044961312255,0.9573514188271914,0.15527950310559005,0.09704968944099379,0.11992799327236413,0.19188478923578264,0.00868,24,24,"[807095, 1715051, 20793816, 23680913, 62589395]","[17446621, 18266654, 19362341, 22851208, 25209206, 48410093, 61061751, 74033417, 96164737, 228794007]"
17602896,medium_circles,primary,circles,random,low,0.01,medium,0.49,medium,1.6,bucket,1.0,5,5,5,151,16,False,top_degree_blocking,heuristic_baseline,14.666666666666666,2.5309676215726813,0.5166316023632183,23.46666666666667,4.0495481945162926,0.8266105637811498,0.14575569358178056,0.09109730848861283,0.1535267528645012,0.24564280458320198,0.00745,24,24,"[15485441, 16312576, 19678610, 27942809, 50735431]","[17446621, 18266654, 19362341, 22851208, 25209206, 48410093, 61061751, 74033417, 96164737, 228794007]"
17602896,medium_circles,primary,circles,random,low,0.01,medium,0.49,medium,1.6,bucket,1.0,5,5,5,151,16,False,pagerank_blocking,heuristic_baseline,14.583333333333334,2.5693285650851116,0.5244619971679836,23.333333333333332,4.110925704136181,0.8391391954687742,0.14492753623188406,0.09057971014492754,0.16344738778513612,0.2615158204562178,0.00744,24,24,"[15485441, 16312576, 19678610, 50735431, 115485051]","[17446621, 18266654, 19362341, 22851208, 25209206, 48410093, 61061751, 74033417, 96164737, 228794007]"
17602896,medium_circles,primary,circles,random,low,0.01,medium,0.49,medium,1.6,bucket,1.0,5,5,5,151,16,False,greedy_blocking,binary_objective,14.916666666666666,2.448010135434166,0.4996979764146041,23.866666666666664,3.9168162166946683,0.7995167622633671,0.14824016563146997,0.09265010351966874,0.13821875328497846,0.22115000525596554,0.00769,24,24,"[7081402, 14506253, 15485441, 16312576, 50735431]","[17446621, 18266654, 19362341, 22851208, 25209206, 48410093, 61061751, 74033417, 96164737, 228794007]"
17602896,medium_circles,primary,circles,random,low,0.01,medium,0.49,medium,1.6,bucket,1.0,5,5,5,151,16,False,fairness_aware_greedy_blocking,binary_objective,14.75,2.641639806931524,0.5392224676005419,23.600000000000005,4.226623691090441,0.8627559481608676,0.14658385093167706,0.09161490683229814,0.1427388836329234,0.22838221381267743,0.00762,24,24,"[20108560, 31353077, 33051095, 50735431, 115485051]","[17446621, 18266654, 19362341, 22851208, 25209206, 48410093, 61061751, 74033417, 96164737, 228794007]"
17602896,medium_circles,primary,circles,random,low,0.01,medium,0.49,medium,1.6,bucket,1.0,5,5,5,151,16,False,harm_aware_greedy_blocking,harm_objective,14.666666666666666,2.598773400742319,0.5304723990780057,23.46666666666667,4.158037441187713,0.8487558385248097,0.14575569358178056,0.09109730848861283,0.17685009986334488,0.28296015978135186,0.00743,24,24,"[16312576, 19678610, 20108560, 33051095, 50735431]","[17446621, 18266654, 19362341, 22851208, 25209206, 48410093, 61061751, 74033417, 96164737, 228794007]"
17602896,medium_circles,primary,circles,random,low,0.01,medium,0.49,medium,1.6,bucket,1.0,5,5,5,151,16,False,harm_aware_resilience_greedy_blocking,harm_objective,14.583333333333334,2.6029526155580665,0.5313254777300108,23.333333333333332,4.1647241848929095,0.8501207643680179,0.14492753623188406,0.09057971014492754,0.1440528750131399,0.2304846000210239,0.00719,24,24,"[15485441, 16312576, 20108560, 27942809, 50735431]","[17446621, 18266654, 19362341, 22851208, 25209206, 48410093, 61061751, 74033417, 96164737, 228794007]"
17602896,medium_circles,primary,circles,random,low,0.01,high,0.695,high,2.4,constant,1.0,5,5,0,151,15,False,no_intervention,heuristic_baseline,13.333333333333334,1.9261736493723072,0.3931785497463924,31.99999999999999,4.622816758493537,0.9436285193913416,0.1987577639751552,0.08281573498964803,0.09805003679175865,0.23532008830022075,0.00616,24,24,[],"[12369372, 23671862, 23680913, 26053643, 50205873, 56481539, 110827653, 215060612, 252192024, 262359713]"
17602896,medium_circles,primary,circles,random,low,0.01,high,0.695,high,2.4,constant,1.0,5,5,5,151,15,False,random_blocking,heuristic_baseline,13.458333333333334,2.021174145771767,0.4125704448705413,32.29999999999999,4.85081794985224,0.9901690676892989,0.2006211180124223,0.08359213250517598,0.11253022180174499,0.27007253232418793,0.00599,24,24,"[14022672, 17446621, 18266654, 25209206, 142157505]","[12369372, 23671862, 23680913, 26053643, 50205873, 56481539, 110827653, 215060612, 252192024, 262359713]"
